relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,umls_cui_from_meddra,recommended_name,cosine_similarity
indication,indication,14206,DB00608,drug,Chloroquine,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14158,DB00328,drug,Indomethacin,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,20239,DB00859,drug,Penicillamine,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,20451,DB04812,drug,Benoxaprofen,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14419,DB09213,drug,Dexibuprofen,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14219,DB00712,drug,Flurbiprofen,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15781,DB00945,drug,Acetylsalicylic acid,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14028,DB00741,drug,Hydrocortisone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15003,DB01380,drug,Cortisone acetate,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14042,DB14539,drug,Hydrocortisone acetate,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14320,DB01234,drug,Dexamethasone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14407,DB08895,drug,Tofacitinib,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,17601,DB06674,drug,Golimumab,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14273,DB00993,drug,Azathioprine,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14175,DB00461,drug,Nabumetone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15887,DB08904,drug,Certolizumab pegol,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14227,DB00749,drug,Etodolac,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14204,DB00605,drug,Sulindac,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14019,DB00443,drug,Betamethasone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15563,DB06273,drug,Tocilizumab,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14191,DB00554,drug,Piroxicam,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14274,DB00995,drug,Auranofin,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,17883,DB01281,drug,Abatacept,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,17584,DB00051,drug,Adalimumab,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15989,DB01600,drug,Tiaprofenic acid,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14197,DB00573,drug,Fenoprofen,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14183,DB00500,drug,Tolmetin,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14062,DB00861,drug,Diflunisal,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14238,DB00788,drug,Naproxen,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,16758,DB13167,drug,Alclofenac,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14278,DB01009,drug,Ketoprofen,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15984,DB00991,drug,Oxaprozin,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14340,DB01397,drug,Magnesium salicylate,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,17583,DB00005,drug,Etanercept,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,16226,DB00073,drug,Rituximab,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,17585,DB00065,drug,Infliximab,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15101,DB00482,drug,Celecoxib,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14600,DB00533,drug,Rofecoxib,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14287,DB01050,drug,Ibuprofen,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14061,DB00586,drug,Diclofenac,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,17398,DB00026,drug,Anakinra,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14390,DB07402,drug,Azapropazone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15269,DB15091,drug,Upadacitinib,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14023,DB00620,drug,Triamcinolone,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,20452,DB12233,drug,Iguratimod,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15860,DB09276,drug,Sodium aurothiomalate,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,16802,DB09121,drug,Aurothioglucose,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,20453,DB13481,drug,Tenidap,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15662,DB11767,drug,Sarilumab,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,15666,DB11817,drug,Baricitinib,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14347,DB01611,drug,Hydroxychloroquine,DrugBank,29078,8383,disease,rheumatoid arthritis,MONDO,C0003873,Rheumatoid arthritis,1.0000000000000004
indication,indication,14269,DB00959,drug,Methylprednisolone,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,14269,DB00959,drug,Methylprednisolone,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,14028,DB00741,drug,Hydrocortisone,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,14028,DB00741,drug,Hydrocortisone,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,15003,DB01380,drug,Cortisone acetate,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,15003,DB01380,drug,Cortisone acetate,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,14042,DB14539,drug,Hydrocortisone acetate,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,14042,DB14539,drug,Hydrocortisone acetate,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,14320,DB01234,drug,Dexamethasone,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,14320,DB01234,drug,Dexamethasone,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,14019,DB00443,drug,Betamethasone,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,14019,DB00443,drug,Betamethasone,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,14023,DB00620,drug,Triamcinolone,DrugBank,35823,5328,disease,eye disease,MONDO,C0015397,Eye disorder,0.943846219097811
indication,indication,14023,DB00620,drug,Triamcinolone,DrugBank,35665,2022,disease,disease of orbital region,MONDO,C1112637,periorbital disorder,0.7330665979844224
indication,indication,20377,DB09096,drug,Benzoyl peroxide,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,20377,DB09096,drug,Benzoyl peroxide,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,15791,DB05219,drug,Crisaborole,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,15791,DB05219,drug,Crisaborole,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,15064,DB14512,drug,Mometasone furoate,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,15064,DB14512,drug,Mometasone furoate,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14269,DB00959,drug,Methylprednisolone,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14269,DB00959,drug,Methylprednisolone,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14020,DB00588,drug,Fluticasone propionate,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14020,DB00588,drug,Fluticasone propionate,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,15486,DB01130,drug,Prednicarbate,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,15486,DB01130,drug,Prednicarbate,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14193,DB00557,drug,Hydroxyzine,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14193,DB00557,drug,Hydroxyzine,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14021,DB00591,drug,Fluocinolone acetonide,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14021,DB00591,drug,Fluocinolone acetonide,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,15500,DB01260,drug,Desonide,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,15500,DB01260,drug,Desonide,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,16837,DB03904,drug,Urea,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,16837,DB03904,drug,Urea,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,15586,DB07615,drug,Tranilast,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,15586,DB07615,drug,Tranilast,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14024,DB00635,drug,Prednisone,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,20437,DB06768,drug,Ammonium lactate,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,20437,DB06768,drug,Ammonium lactate,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14941,DB00288,drug,Amcinonide,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14941,DB00288,drug,Amcinonide,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14030,DB00860,drug,Prednisolone,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14028,DB00741,drug,Hydrocortisone,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14028,DB00741,drug,Hydrocortisone,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,15003,DB01380,drug,Cortisone acetate,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,15003,DB01380,drug,Cortisone acetate,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14042,DB14539,drug,Hydrocortisone acetate,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14042,DB14539,drug,Hydrocortisone acetate,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14320,DB01234,drug,Dexamethasone,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14320,DB01234,drug,Dexamethasone,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,17776,DB00547,drug,Desoximetasone,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,17776,DB00547,drug,Desoximetasone,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
indication,indication,14019,DB00443,drug,Betamethasone,DrugBank,36129,4980,disease,atopic eczema,MONDO,C0541922,Eczema allergic atopic,0.9483777684960917
indication,indication,14019,DB00443,drug,Betamethasone,DrugBank,29709,11292,disease,"dermatitis, atopic",MONDO,C0011615,Dermatitis atopic,0.9852108627630473
